piece,method,jitter_sigma,rot_deg,trans_norm,rmse,iterations,total_ms,cov_ms,gt_r00,gt_r01,gt_r02,gt_r10,gt_r11,gt_r12,gt_r20,gt_r21,gt_r22,gt_tx,gt_ty,gt_tz
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.0005,10,0.01,0.539983,20,93299.5,0,0.985605,-0.0257193,0.167097,0.0323934,0.998777,-0.037339,-0.165933,0.0422143,0.985233,-0.00381445,-0.00895808,-0.00228098
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.0005,10,0.01,0.000865921,6,96734.5,67859.5,0.985605,-0.0257193,0.167097,0.0323934,0.998777,-0.037339,-0.165933,0.0422143,0.985233,-0.00381445,-0.00895808,-0.00228098
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.0005,50,0,2.90635,20,121866,0,0.646631,0.277478,-0.710545,-0.207607,0.960347,0.186097,0.734008,0.0271776,0.678597,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.0005,50,0,0.000865562,15,261013,67360.6,0.646631,0.277478,-0.710545,-0.207607,0.960347,0.186097,0.734008,0.0271776,0.678597,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.0005,50,0.005,5.56462,20,123218,0,0.828573,0.40885,-0.382502,-0.556896,0.672281,-0.487755,0.05773,0.617155,0.784721,-0.00184844,0.00235896,-0.00400232
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.0005,50,0.005,0.000865978,20,341425,68113.2,0.828573,0.40885,-0.382502,-0.556896,0.672281,-0.487755,0.05773,0.617155,0.784721,-0.00184844,0.00235896,-0.00400232
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.0005,50,0.01,0.765705,20,116651,0,0.936004,-0.0174666,0.351555,0.264235,0.694707,-0.669001,-0.232542,0.719081,0.654864,-0.00224232,-0.0095056,0.0021484
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.0005,50,0.01,0.000865183,15,278112,67840.7,0.936004,-0.0174666,0.351555,0.264235,0.694707,-0.669001,-0.232542,0.719081,0.654864,-0.00224232,-0.0095056,0.0021484
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.0005,100,0,9.74096,20,157899,0,0.797536,0.541594,0.26573,0.308504,0.0123791,-0.951143,-0.518423,0.840549,-0.157211,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.0005,100,0,51.2335,20,668708,67481.6,0.797536,0.541594,0.26573,0.308504,0.0123791,-0.951143,-0.518423,0.840549,-0.157211,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.0005,100,0.005,2.18115,20,145034,0,0.655931,-0.448122,0.607406,-0.608278,0.162661,0.776878,-0.446937,-0.87905,-0.165888,0.004613,0.000184173,0.00191998
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.0005,100,0.005,29.8698,20,527162,67459,0.655931,-0.448122,0.607406,-0.608278,0.162661,0.776878,-0.446937,-0.87905,-0.165888,0.004613,0.000184173,0.00191998
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.0005,100,0.01,7.27437,20,136319,0,-0.0195986,0.903675,-0.427769,-0.308338,0.401534,0.862379,0.951075,0.148799,0.270768,0.00769334,-0.00285291,-0.00571607
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.0005,100,0.01,8.49367,20,385217,67484.2,-0.0195986,0.903675,-0.427769,-0.308338,0.401534,0.862379,0.951075,0.148799,0.270768,0.00769334,-0.00285291,-0.00571607
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.001,10,0,1.24583,20,77209.5,0,0.985503,-0.159423,0.058031,0.15714,0.986682,0.0420186,-0.0639569,-0.0322905,0.99743,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.001,10,0,0.00173192,9,137816,67852.7,0.985503,-0.159423,0.058031,0.15714,0.986682,0.0420186,-0.0639569,-0.0322905,0.99743,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.001,10,0.005,1.60876,20,94199.3,0,0.985221,-0.17034,0.0179876,0.170789,0.984929,-0.0273083,-0.0130648,0.0299768,0.999465,-0.00203806,-0.00201977,-0.00409473
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.001,10,0.005,0.00173284,10,156233,67985.5,0.985221,-0.17034,0.0179876,0.170789,0.984929,-0.0273083,-0.0130648,0.0299768,0.999465,-0.00203806,-0.00201977,-0.00409473
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.001,10,0.01,0.700276,20,80733.9,0,0.986282,-0.0803656,0.144185,0.072393,0.995587,0.0597218,-0.148348,-0.0484646,0.987747,-0.00662127,-0.00115795,0.00740392
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.001,10,0.01,0.00173206,8,121607,67350.6,0.986282,-0.0803656,0.144185,0.072393,0.995587,0.0597218,-0.148348,-0.0484646,0.987747,-0.00662127,-0.00115795,0.00740392
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.001,50,0,3.88411,20,116563,0,0.884855,0.19836,-0.421526,-0.429466,0.697948,-0.573086,0.180526,0.688129,0.702772,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.001,50,0,0.00173251,20,341802,67607.6,0.884855,0.19836,-0.421526,-0.429466,0.697948,-0.573086,0.180526,0.688129,0.702772,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.001,50,0.005,1.66505,20,113638,0,0.732691,0.0224064,-0.680193,-0.321812,0.892066,-0.317263,0.599668,0.45135,0.660819,-0.00134055,0.00474774,0.000813561
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.001,50,0.005,0.00173155,10,176328,67210.5,0.732691,0.0224064,-0.680193,-0.321812,0.892066,-0.317263,0.599668,0.45135,0.660819,-0.00134055,0.00474774,0.000813561
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.001,50,0.01,5.46715,20,120211,0,0.789239,-0.600725,-0.127401,0.432534,0.691077,-0.579074,0.435909,0.401923,0.805259,0.00223292,0.000674474,0.00972415
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.001,50,0.01,36.8873,20,629140,67936.2,0.789239,-0.600725,-0.127401,0.432534,0.691077,-0.579074,0.435909,0.401923,0.805259,0.00223292,0.000674474,0.00972415
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.001,100,0,11.7201,20,123191,0,-0.170444,-0.814997,-0.553831,0.739997,0.265266,-0.618093,0.650656,-0.515184,0.557882,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.001,100,0,10.8811,20,385867,67404.1,-0.170444,-0.814997,-0.553831,0.739997,0.265266,-0.618093,0.650656,-0.515184,0.557882,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.001,100,0.005,11.6486,20,218127,0,-0.0675095,0.0956228,0.993126,0.556971,0.829469,-0.0420041,-0.827784,0.550306,-0.109256,-0.00205248,0.00388376,0.00238824
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.001,100,0.005,11.8702,20,524758,68130.4,-0.0675095,0.0956228,0.993126,0.556971,0.829469,-0.0420041,-0.827784,0.550306,-0.109256,-0.00205248,0.00388376,0.00238824
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,icp,0.001,100,0.01,11.1373,20,210228,0,0.555399,-0.827789,-0.0793574,-0.027416,0.0771504,-0.996642,0.831132,0.55571,0.0201546,0.000600707,0.00647667,0.00759552
Riedones3D_Registration_Benchmark/test/die_obverse_0005/L0171D.ply,gicp,0.001,100,0.01,11.2466,20,633526,67117.4,0.555399,-0.827789,-0.0793574,-0.027416,0.0771504,-0.996642,0.831132,0.55571,0.0201546,0.000600707,0.00647667,0.00759552
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0,10,0,0.958119,20,116563,0,0.999662,-0.0250222,-0.00706793,0.0258642,0.98482,0.171643,0.00266576,-0.171768,0.985134,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0,10,0,2.4293e-15,10,177407,77310.5,0.999662,-0.0250222,-0.00706793,0.0258642,0.98482,0.171643,0.00266576,-0.171768,0.985134,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0,10,0.005,1.01426,20,115881,0,0.994232,0.107202,0.00314124,-0.10662,0.984817,0.136997,0.0115928,-0.136542,0.990566,-0.00405323,0.00291786,-0.000239599
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0,10,0.005,6.29524e-11,7,125713,77354.6,0.994232,0.107202,0.00314124,-0.10662,0.984817,0.136997,0.0115928,-0.136542,0.990566,-0.00405323,0.00291786,-0.000239599
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0,10,0.01,1.03815,20,114589,0,0.997989,0.0343527,-0.0532794,-0.0425258,0.986075,-0.160774,0.0470145,0.162716,0.985552,-0.00469801,-0.00475193,0.00743961
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0,10,0.01,4.47437e-15,10,178035,77357.3,0.997989,0.0343527,-0.0532794,-0.0425258,0.986075,-0.160774,0.0470145,0.162716,0.985552,-0.00469801,-0.00475193,0.00743961
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0,50,0,5.20508,20,147089,0,0.706547,-0.701911,0.0900727,0.683626,0.644099,-0.34321,0.182887,0.30407,0.93493,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0,50,0,1.52432,20,402621,77437.9,0.706547,-0.701911,0.0900727,0.683626,0.644099,-0.34321,0.182887,0.30407,0.93493,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0,50,0.005,3.63214,20,157233,0,0.756968,-0.623406,-0.195868,0.445815,0.711842,-0.542706,0.477753,0.32349,0.816766,-0.00369259,-0.00090049,0.00324868
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0,50,0.005,0.353133,20,425670,77608,0.756968,-0.623406,-0.195868,0.445815,0.711842,-0.542706,0.477753,0.32349,0.816766,-0.00369259,-0.00090049,0.00324868
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0,50,0.01,5.1803,20,147129,0,0.669684,0.444121,-0.595214,-0.57968,0.813593,-0.0451423,0.464213,0.375265,0.802298,0.00380691,0.00403306,-0.00832117
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0,50,0.01,0.939643,20,403807,77487,0.669684,0.444121,-0.595214,-0.57968,0.813593,-0.0451423,0.464213,0.375265,0.802298,0.00380691,0.00403306,-0.00832117
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0,100,0,8.74911,20,156919,0,0.781925,-0.57696,-0.236031,0.19357,-0.135193,0.971727,-0.592557,-0.805506,0.00597139,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0,100,0,18.5334,20,629677,77582,0.781925,-0.57696,-0.236031,0.19357,-0.135193,0.971727,-0.592557,-0.805506,0.00597139,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0,100,0.005,12.2036,20,138119,0,-0.165902,-0.913445,0.371612,0.825189,0.0777382,0.559482,-0.539944,0.39947,0.740868,-0.00387754,-0.00200269,0.00244007
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0,100,0.005,12.3425,20,413159,77521.6,-0.165902,-0.913445,0.371612,0.825189,0.0777382,0.559482,-0.539944,0.39947,0.740868,-0.00387754,-0.00200269,0.00244007
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0,100,0.01,11.2113,20,212283,0,0.95176,0.295263,-0.0834985,0.127754,-0.133898,0.982726,0.278982,-0.945987,-0.165159,-0.000994545,0.00331339,0.00938255
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0,100,0.01,26.2923,20,729014,77262.5,0.95176,0.295263,-0.0834985,0.127754,-0.133898,0.982726,0.278982,-0.945987,-0.165159,-0.000994545,0.00331339,0.00938255
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.0005,10,0,0.878829,20,112493,0,0.989461,0.0155651,-0.14396,-0.0294006,0.995092,-0.094485,0.141783,0.0977217,0.985062,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.0005,10,0,0.000866189,8,140209,75846.5,0.989461,0.0155651,-0.14396,-0.0294006,0.995092,-0.094485,0.141783,0.0977217,0.985062,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.0005,10,0.005,0.895267,20,115866,0,0.996707,-0.0805993,-0.00884596,0.0782769,0.984921,-0.154283,0.0211477,0.153082,0.987987,-0.0031541,0.0028441,0.0026387
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.0005,10,0.005,0.000866521,7,126068,76961,0.996707,-0.0805993,-0.00884596,0.0782769,0.984921,-0.154283,0.0211477,0.153082,0.987987,-0.0031541,0.0028441,0.0026387
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.0005,10,0.01,1.20832,20,115811,0,0.985689,-0.0491807,0.161241,0.0423455,0.998064,0.045559,-0.16317,-0.0380792,0.985863,0.00614625,-0.0076537,0.00190904
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.0005,10,0.01,0.000866173,8,142890,77442.2,0.985689,-0.0491807,0.161241,0.0423455,0.998064,0.045559,-0.16317,-0.0380792,0.985863,0.00614625,-0.0076537,0.00190904
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.0005,50,0,1.65489,20,156409,0,0.782068,0.294118,-0.549422,0.0468052,0.851412,0.522405,0.621433,-0.434272,0.652096,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.0005,50,0,0.000865706,12,297701,77575.6,0.782068,0.294118,-0.549422,0.0468052,0.851412,0.522405,0.621433,-0.434272,0.652096,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.0005,50,0.005,3.11854,20,153705,0,0.700027,-0.205116,-0.684025,0.438068,0.879806,0.184493,0.563967,-0.4288,0.705742,0.00147849,-0.00143242,0.00455656
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.0005,50,0.005,0.000866611,20,410838,77565,0.700027,-0.205116,-0.684025,0.438068,0.879806,0.184493,0.563967,-0.4288,0.705742,0.00147849,-0.00143242,0.00455656
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.0005,50,0.01,6.33601,20,135709,0,0.646501,-0.671612,0.361903,0.702916,0.708768,0.0596327,-0.296556,0.215835,0.930306,0.00836904,0.000482062,0.00545223
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.0005,50,0.01,3.52927,20,392377,77507,0.646501,-0.671612,0.361903,0.702916,0.708768,0.0596327,-0.296556,0.215835,0.930306,0.00836904,0.000482062,0.00545223
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.0005,100,0,11.1017,20,129886,0,0.373571,-0.906874,-0.195001,0.375224,-0.0445175,0.925864,-0.848323,-0.419045,0.323651,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.0005,100,0,40.0954,20,673735,77555.4,0.373571,-0.906874,-0.195001,0.375224,-0.0445175,0.925864,-0.848323,-0.419045,0.323651,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.0005,100,0.005,10.1568,20,162709,0,0.181156,0.965195,0.188627,-0.558275,-0.0569748,0.827698,0.809637,-0.255248,0.528523,-0.00250041,0.0016839,-0.00398904
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.0005,100,0.005,24.4978,20,670112,77630.7,0.181156,0.965195,0.188627,-0.558275,-0.0569748,0.827698,0.809637,-0.255248,0.528523,-0.00250041,0.0016839,-0.00398904
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.0005,100,0.01,10.6341,20,150628,0,0.0853445,-0.579815,0.810266,0.993838,-0.00818478,-0.110537,0.0707228,0.814707,0.575544,0.000755455,-0.00820964,0.00565961
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.0005,100,0.01,11.8256,20,459161,77491.8,0.0853445,-0.579815,0.810266,0.993838,-0.00818478,-0.110537,0.0707228,0.814707,0.575544,0.000755455,-0.00820964,0.00565961
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.001,10,0,1.15227,20,113724,0,0.988263,-0.0275959,0.150246,0.0149835,0.996316,0.084439,-0.152023,-0.0811968,0.985036,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.001,10,0,0.00173343,9,160341,77459.7,0.988263,-0.0275959,0.150246,0.0149835,0.996316,0.084439,-0.152023,-0.0811968,0.985036,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.001,10,0.005,1.02709,20,115762,0,0.999898,-0.012226,0.00733508,0.013311,0.984827,-0.173026,-0.00510837,0.173106,0.98489,-8.40564e-05,-0.0020689,-0.00455111
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.001,10,0.005,0.00173252,10,178679,77373.5,0.999898,-0.012226,0.00733508,0.013311,0.984827,-0.173026,-0.00510837,0.173106,0.98489,-8.40564e-05,-0.0020689,-0.00455111
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.001,10,0.01,0.931861,20,116287,0,0.995389,0.0860892,-0.0422915,-0.079033,0.985984,0.146932,0.0543481,-0.142913,0.988242,-0.00306009,0.00952024,-2.86803e-05
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.001,10,0.01,0.00173157,7,125537,77205.4,0.995389,0.0860892,-0.0422915,-0.079033,0.985984,0.146932,0.0543481,-0.142913,0.988242,-0.00306009,0.00952024,-2.86803e-05
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.001,50,0,4.4634,20,135690,0,0.646921,-0.318625,0.692799,0.247696,0.947059,0.204269,-0.721207,0.039457,0.691595,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.001,50,0,1.13109,20,434794,77509.1,0.646921,-0.318625,0.692799,0.247696,0.947059,0.204269,-0.721207,0.039457,0.691595,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.001,50,0.005,1.47125,20,147331,0,0.899795,0.0937603,-0.42612,0.223094,0.740447,0.634009,0.374964,-0.665543,0.645333,-0.00101918,0.00389188,-0.00296893
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.001,50,0.005,0.00173084,14,320819,77576.8,0.899795,0.0937603,-0.42612,0.223094,0.740447,0.634009,0.374964,-0.665543,0.645333,-0.00101918,0.00389188,-0.00296893
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.001,50,0.01,5.40945,20,129110,0,0.781553,-0.540333,0.311795,0.289039,0.756557,0.586582,-0.55284,-0.368324,0.747466,-0.00535144,-0.00801892,-0.00265688
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.001,50,0.01,5.57158,20,410748,77584.4,0.781553,-0.540333,0.311795,0.289039,0.756557,0.586582,-0.55284,-0.368324,0.747466,-0.00535144,-0.00801892,-0.00265688
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.001,100,0,11.3187,20,228565,0,-0.154365,0.242873,-0.957697,0.054124,0.969939,0.237254,0.98653,-0.0152107,-0.16287,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.001,100,0,21.8203,20,592798,77143,-0.154365,0.242873,-0.957697,0.054124,0.969939,0.237254,0.98653,-0.0152107,-0.16287,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.001,100,0.005,11.3151,20,225840,0,-0.170784,0.221917,-0.959992,-0.107735,0.964259,0.24207,0.979401,0.144767,-0.140771,0.00294583,-0.00385804,0.001199
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.001,100,0.005,11.1761,20,566976,77229,-0.170784,0.221917,-0.959992,-0.107735,0.964259,0.24207,0.979401,0.144767,-0.140771,0.00294583,-0.00385804,0.001199
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,icp,0.001,100,0.01,11.1698,20,208382,0,0.668179,0.00721542,0.743966,-0.743867,-0.0124942,0.668211,0.0141167,-0.999896,-0.00298102,-0.00888523,0.00404231,0.00217082
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0088D.ply,gicp,0.001,100,0.01,27.8289,20,559699,77296.7,0.668179,0.00721542,0.743966,-0.743867,-0.0124942,0.668211,0.0141167,-0.999896,-0.00298102,-0.00888523,0.00404231,0.00217082
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0030D.ply,icp,0,10,0,0.77422,20,3205.43,0,0.990519,0.113778,0.0769839,-0.121361,0.987325,0.102284,-0.0643705,-0.110657,0.991772,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0030D.ply,gicp,0,10,0,2.70704e-15,7,6083.43,3933.29,0.990519,0.113778,0.0769839,-0.121361,0.987325,0.102284,-0.0643705,-0.110657,0.991772,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0030D.ply,icp,0,10,0.005,0.68989,20,3513.65,0,0.986995,-0.0350856,0.156878,0.0454115,0.996997,-0.0627285,-0.154206,0.0690368,0.985624,-0.00237515,0.00031793,0.00438835
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0030D.ply,gicp,0,10,0.005,2.78119e-13,6,5355.67,3940.16,0.986995,-0.0350856,0.156878,0.0454115,0.996997,-0.0627285,-0.154206,0.0690368,0.985624,-0.00237515,0.00031793,0.00438835
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0030D.ply,icp,0,10,0.01,0.387781,20,3473.41,0,0.997047,0.0676504,0.0363334,-0.0611498,0.985671,-0.157206,-0.0464478,0.15452,0.986897,-0.000690286,0.00106268,0.00991939
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0030D.ply,gicp,0,10,0.01,1.10449e-13,5,4376.34,3943.35,0.997047,0.0676504,0.0363334,-0.0611498,0.985671,-0.157206,-0.0464478,0.15452,0.986897,-0.000690286,0.00106268,0.00991939
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0030D.ply,icp,0,50,0,1.69795,20,4016.83,0,0.670378,-0.0705011,0.738663,0.256463,0.956141,-0.141496,-0.696291,0.284295,0.659057,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0030D.ply,gicp,0,50,0,4.23357e-15,13,11801.2,3952.91,0.670378,-0.0705011,0.738663,0.256463,0.956141,-0.141496,-0.696291,0.284295,0.659057,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0030D.ply,icp,0,50,0.005,4.0896,20,4160.71,0,0.825564,0.397902,-0.400148,-0.558443,0.67804,-0.477915,0.0811529,0.618009,0.781971,-0.00409071,-0.00089583,-0.00273195
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0030D.ply,gicp,0,50,0.005,2.31824e-10,19,18152.5,3948.26,0.825564,0.397902,-0.400148,-0.558443,0.67804,-0.477915,0.0811529,0.618009,0.781971,-0.00409071,-0.00089583,-0.00273195
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0030D.ply,icp,0,50,0.01,3.33704,20,3794.16,0,0.932136,0.361334,0.0236587,-0.269995,0.649996,0.710358,0.241298,-0.668538,0.703443,-0.0042386,-0.00481596,-0.00767078
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0030D.ply,gicp,0,50,0.01,5.13925e-15,13,11493.5,3951.53,0.932136,0.361334,0.0236587,-0.269995,0.649996,0.710358,0.241298,-0.668538,0.703443,-0.0042386,-0.00481596,-0.00767078
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0030D.ply,icp,0,100,0,11.6713,20,4265.72,0,0.116412,0.281367,-0.952513,-0.970577,0.235758,-0.0489786,0.210781,0.930189,0.300534,0,0,0
